time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPower,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
60,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
120,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
180,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
240,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
300,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
360,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
420,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
480,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
540,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
600,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
660,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
720,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
780,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
840,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
900,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
960,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
1020,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
1080,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
1140,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
1200,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
1260,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
1320,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
1380,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
1440,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
1500,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
1560,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
1620,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
1680,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
1740,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
1800,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
1860,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
1920,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
1980,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
2040,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
2100,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
2160,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
2220,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
2280,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
2340,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
2400,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
2460,446,[],[0],0.0,[nan],0,[],[],0,0.0,1.0,101.72916580618508,0.0,0.0,105.0,0,0.0,0.0,0.0,0.0
