time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPower,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
60,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
120,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
180,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
240,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
300,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
360,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
420,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
480,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
540,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
600,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
660,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
720,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
780,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
840,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
900,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
960,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
1020,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
1080,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
1140,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
1200,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
1260,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
1320,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
1380,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
1440,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
1500,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
1560,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
1620,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
1680,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
1740,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
1800,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
1860,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
1920,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
1980,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
2040,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
2100,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
2160,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
2220,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
2280,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
2340,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
2400,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
2460,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
2520,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
2580,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
2640,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
2700,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
2760,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
2820,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
2880,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
2940,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
3000,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
3060,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
3120,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
3180,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
3240,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
3300,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
3360,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
3420,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
3480,324,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,56.85000270555447,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
