time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPower,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
60,781,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,0.0,1.0,39.50000058975718,0.0,0.0,420.0,0,0.0,0.0,0.0,0.0
120,781,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,0.0,1.0,39.50000058975718,0.0,0.0,420.0,0,0.0,0.0,0.0,0.0
180,781,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,0.0,1.0,39.50000058975718,0.0,0.0,420.0,0,0.0,0.0,0.0,0.0
240,781,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,0.0,1.0,39.50000058975718,0.0,0.0,420.0,0,0.0,0.0,0.0,0.0
300,781,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,0.0,1.0,39.50000058975718,0.0,0.0,420.0,0,0.0,0.0,0.0,0.0
360,781,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,0.0,1.0,39.50000058975718,0.0,0.0,420.0,0,0.0,0.0,0.0,0.0
420,781,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,0.0,1.0,39.50000058975718,0.0,0.0,420.0,0,0.0,0.0,0.0,0.0
480,781,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,0.0,1.0,39.50000058975718,0.0,0.0,420.0,0,0.0,0.0,0.0,0.0
540,781,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,0.0,1.0,39.50000058975718,0.0,0.0,420.0,0,0.0,0.0,0.0,0.0
600,781,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,0.0,1.0,39.50000058975718,0.0,0.0,420.0,0,0.0,0.0,0.0,0.0
660,781,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,0.0,1.0,39.50000058975718,0.0,0.0,420.0,0,0.0,0.0,0.0,0.0
720,781,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,0.0,1.0,39.50000058975718,0.0,0.0,420.0,0,0.0,0.0,0.0,0.0
780,781,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,0.0,1.0,39.50000058975718,0.0,0.0,420.0,0,0.0,0.0,0.0,0.0
840,781,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,0.0,1.0,39.50000058975718,0.0,0.0,420.0,0,0.0,0.0,0.0,0.0
900,781,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,0.0,1.0,39.50000058975718,0.0,0.0,420.0,0,0.0,0.0,0.0,0.0
960,781,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,0.0,1.0,39.50000058975718,0.0,0.0,420.0,0,0.0,0.0,0.0,0.0
1020,781,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,0.0,1.0,39.50000058975718,0.0,0.0,420.0,0,0.0,0.0,0.0,0.0
