time,Event,ChargingStationId,VehicleId,QueueOrBay,ChargingDesire,VehicleType,VehicleArrival,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,VehicleMaxEnergy,VehicleMaxPower,ChargingBayMaxPower
1440,ArrivalEvent,777,rideHailVehicle-2885711@GlobalRHM,,1.0228070175438597,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-300,1427,2010.0,0.0,48.583333333333336,0.0,83.95390333333333,300.0,
1440,ReparkEvent,777,rideHailVehicle-2885711@GlobalRHM,Bay,1.0228070175438597,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-300,1427,2010.0,0.0,48.583333333333336,0.0,83.95390333333333,300.0,300.0
1620,ArrivalEvent,777,rideHailVehicle-3256536@GlobalRHM,,1.0364683301343571,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,1601,2141.0,0.0,45.0,0.0,83.95390333333333,400.0,
1620,ReparkEvent,777,rideHailVehicle-3256536@GlobalRHM,Bay,1.0364683301343571,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,1601,2141.0,0.0,45.0,0.0,83.95390333333333,400.0,300.0
1800,ArrivalEvent,777,rideHailVehicle-3974716@GlobalRHM,,1.0053003533568905,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,1797,2366.0,0.0,47.416666666666664,0.0,83.95390333333333,400.0,
1800,ReparkEvent,777,rideHailVehicle-3974716@GlobalRHM,Bay,1.0053003533568905,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,1797,2366.0,0.0,47.416666666666664,0.0,83.95390333333333,400.0,300.0
1920,ArrivalEvent,777,rideHailVehicle-752647@GlobalRHM,,1.0,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,1920,3119.0,0.0,49.958333333333336,0.0,83.95390333333333,150.0,
1920,ReparkEvent,777,rideHailVehicle-752647@GlobalRHM,Bay,1.0,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,1920,3119.0,0.0,49.958333333333336,0.0,83.95390333333333,150.0,300.0
2100,ReleaseEvent,777,rideHailVehicle-2885711@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-300,1427,2010.0,48.583333333333336,48.583333333333336,0.5786905838128392,83.95390333333333,300.0,
2340,ReleaseEvent,777,rideHailVehicle-3256536@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,1601,2141.0,45.0,45.0,0.5360084309758717,83.95390333333333,400.0,
2700,ArrivalEvent,777,rideHailVehicle-835746@GlobalRHM,,1.1102661596958174,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,2642,3226.0,0.0,48.666666666666664,0.0,83.95390333333333,400.0,
2700,ReparkEvent,777,rideHailVehicle-835746@GlobalRHM,Bay,1.1102661596958174,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,2642,3226.0,0.0,48.666666666666664,0.0,83.95390333333333,400.0,300.0
2820,ReleaseEvent,777,rideHailVehicle-3974716@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,1797,2366.0,47.416666666666664,47.416666666666664,0.564794068935687,83.95390333333333,400.0,
3300,ArrivalEvent,777,rideHailVehicle-7024287@GlobalRHM,,1.004708097928437,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,3295,4362.0,0.0,44.458333333333336,0.0,83.95390333333333,150.0,
3300,ReparkEvent,777,rideHailVehicle-7024287@GlobalRHM,Bay,1.004708097928437,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,3295,4362.0,0.0,44.458333333333336,0.0,83.95390333333333,150.0,300.0
3600,ReleaseEvent,777,rideHailVehicle-835746@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,2642,3226.0,48.666666666666664,48.666666666666664,0.5796831920183501,83.95390333333333,400.0,
3840,ArrivalEvent,777,rideHailVehicle-4805570@GlobalRHM,,1.0008695652173913,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,3839,4990.0,0.0,47.958333333333336,0.0,83.95390333333333,150.0,
3840,ReparkEvent,777,rideHailVehicle-4805570@GlobalRHM,Bay,1.0008695652173913,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,3839,4990.0,0.0,47.958333333333336,0.0,83.95390333333333,150.0,300.0
4320,ReleaseEvent,777,rideHailVehicle-752647@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,1920,3119.0,49.958333333333336,49.958333333333336,0.5950686192037686,83.95390333333333,150.0,
4620,ArrivalEvent,777,rideHailVehicle-4750347@GlobalRHM,,1.0412926391382407,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,4597,5177.0,0.0,48.333333333333336,0.0,83.95390333333333,400.0,
4620,ReparkEvent,777,rideHailVehicle-4750347@GlobalRHM,Bay,1.0412926391382407,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,4597,5177.0,0.0,48.333333333333336,0.0,83.95390333333333,400.0,300.0
4680,ReleaseEvent,777,rideHailVehicle-7024287@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,3295,4362.0,44.458333333333336,44.458333333333336,0.529556477640051,83.95390333333333,150.0,
5520,ReleaseEvent,777,rideHailVehicle-4805570@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,3839,4990.0,47.958333333333336,47.958333333333336,0.5712460222715077,83.95390333333333,150.0,
6120,ArrivalEvent,777,rideHailVehicle-235955@GlobalRHM,,1.0426320667284523,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,6074,7199.0,0.0,46.875,0.0,83.95390333333333,150.0,
6120,ReparkEvent,777,rideHailVehicle-235955@GlobalRHM,Bay,1.0426320667284523,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,6074,7199.0,0.0,46.875,0.0,83.95390333333333,150.0,300.0
